variable,date,Location,Value
cfr,2014-08-26,Moyamba,44.4
etc_new_admission,2014-08-26,Moyamba,
etc_currently_admitted,2014-08-26,Moyamba,
etc_cum_admission,2014-08-26,Moyamba,
etc_new_deaths,2014-08-26,Moyamba,
etc_cum_deaths,2014-08-26,Moyamba,
etc_new_discharges,2014-08-26,Moyamba,
etc_cum_discharges,2014-08-26,Moyamba,
cum_contacts,2014-08-26,Moyamba,144
cum_completed_contacts,2014-08-26,Moyamba,55
contacts_followed,2014-08-26,Moyamba,89
new_contacts,2014-08-26,Moyamba,0
contacts_healthy,2014-08-26,Moyamba,89
contacts_ill,2014-08-26,Moyamba,0
contacts_not_seen,2014-08-26,Moyamba,0
new_completed_contacts,2014-08-26,Moyamba,38
percent_seen,2014-08-26,Moyamba,100%
population,2014-08-26,National,
new_noncase,2014-08-26,National,
new_suspected,2014-08-26,National,
new_probable,2014-08-26,National,
new_confirmed,2014-08-26,National,
cum_noncase,2014-08-26,National,
cum_suspected,2014-08-26,National,
cum_probable,2014-08-26,National,
cum_confirmed,2014-08-26,National,
death_suspected,2014-08-26,National,
death_probable,2014-08-26,National,
death_confirmed,2014-08-26,National,
cfr,2014-08-26,National,
etc_new_admission,2014-08-26,National,
etc_currently_admitted,2014-08-26,National,
etc_cum_admission,2014-08-26,National,
etc_new_deaths,2014-08-26,National,
etc_cum_deaths,2014-08-26,National,
etc_new_discharges,2014-08-26,National,
etc_cum_discharges,2014-08-26,National,
cum_contacts,2014-08-26,National,5746
cum_completed_contacts,2014-08-26,National,2955
contacts_followed,2014-08-26,National,2728
new_contacts,2014-08-26,National,332
contacts_healthy,2014-08-26,National,2637
contacts_ill,2014-08-26,National,13
contacts_not_seen,2014-08-26,National,72
new_completed_contacts,2014-08-26,National,108
percent_seen,2014-08-26,National,97%
population,2014-08-26,Police training School,
new_noncase,2014-08-26,Police training School,
new_suspected,2014-08-26,Police training School,
new_probable,2014-08-26,Police training School,
new_confirmed,2014-08-26,Police training School,
cum_noncase,2014-08-26,Police training School,
cum_suspected,2014-08-26,Police training School,
cum_probable,2014-08-26,Police training School,
cum_confirmed,2014-08-26,Police training School,
death_suspected,2014-08-26,Police training School,
death_probable,2014-08-26,Police training School,
death_confirmed,2014-08-26,Police training School,
cfr,2014-08-26,Police training School,
etc_new_admission,2014-08-26,Police training School,
etc_currently_admitted,2014-08-26,Police training School,
etc_cum_admission,2014-08-26,Police training School,
etc_new_deaths,2014-08-26,Police training School,
etc_cum_deaths,2014-08-26,Police training School,
etc_new_discharges,2014-08-26,Police training School,
etc_cum_discharges,2014-08-26,Police training School,
cum_contacts,2014-08-26,Police training School,
cum_completed_contacts,2014-08-26,Police training School,
contacts_followed,2014-08-26,Police training School,
new_contacts,2014-08-26,Police training School,
contacts_healthy,2014-08-26,Police training School,
contacts_ill,2014-08-26,Police training School,
contacts_not_seen,2014-08-26,Police training School,
new_completed_contacts,2014-08-26,Police training School,
percent_seen,2014-08-26,Police training School,
population,2014-08-26,Police traning School,
new_noncase,2014-08-26,Police traning School,
new_suspected,2014-08-26,Police traning School,
new_probable,2014-08-26,Police traning School,
new_confirmed,2014-08-26,Police traning School,
cum_noncase,2014-08-26,Police traning School,
cum_suspected,2014-08-26,Police traning School,
cum_probable,2014-08-26,Police traning School,
cum_confirmed,2014-08-26,Police traning School,
death_suspected,2014-08-26,Police traning School,
death_probable,2014-08-26,Police traning School,
death_confirmed,2014-08-26,Police traning School,
cfr,2014-08-26,Police traning School,
etc_new_admission,2014-08-26,Police traning School,
etc_currently_admitted,2014-08-26,Police traning School,
etc_cum_admission,2014-08-26,Police traning School,
etc_new_deaths,2014-08-26,Police traning School,
etc_cum_deaths,2014-08-26,Police traning School,
etc_new_discharges,2014-08-26,Police traning School,
etc_cum_discharges,2014-08-26,Police traning School,
cum_contacts,2014-08-26,Police traning School,
cum_completed_contacts,2014-08-26,Police traning School,
contacts_followed,2014-08-26,Police traning School,
new_contacts,2014-08-26,Police traning School,
contacts_healthy,2014-08-26,Police traning School,
contacts_ill,2014-08-26,Police traning School,
contacts_not_seen,2014-08-26,Police traning School,
new_completed_contacts,2014-08-26,Police traning School,
percent_seen,2014-08-26,Police traning School,
population,2014-08-26,Port Loko,557978
new_noncase,2014-08-26,Port Loko,0
new_suspected,2014-08-26,Port Loko,0
new_probable,2014-08-26,Port Loko,0
new_confirmed,2014-08-26,Port Loko,0
cum_noncase,2014-08-26,Port Loko,17
cum_suspected,2014-08-26,Port Loko,2
cum_probable,2014-08-26,Port Loko,1
cum_confirmed,2014-08-26,Port Loko,57
death_suspected,2014-08-26,Port Loko,1
death_probable,2014-08-26,Port Loko,1
death_confirmed,2014-08-26,Port Loko,2
cfr,2014-08-26,Port Loko,3.5
etc_new_admission,2014-08-26,Port Loko,
etc_currently_admitted,2014-08-26,Port Loko,
etc_cum_admission,2014-08-26,Port Loko,
etc_new_deaths,2014-08-26,Port Loko,
etc_cum_deaths,2014-08-26,Port Loko,
etc_new_discharges,2014-08-26,Port Loko,
etc_cum_discharges,2014-08-26,Port Loko,
cum_contacts,2014-08-26,Port Loko,691
cum_completed_contacts,2014-08-26,Port Loko,88
contacts_followed,2014-08-26,Port Loko,603
new_contacts,2014-08-26,Port Loko,43
contacts_healthy,2014-08-26,Port Loko,572
contacts_ill,2014-08-26,Port Loko,3
contacts_not_seen,2014-08-26,Port Loko,28
new_completed_contacts,2014-08-26,Port Loko,29
percent_seen,2014-08-26,Port Loko,95%
population,2014-08-26,Pujehun,335574
new_noncase,2014-08-26,Pujehun,0
new_suspected,2014-08-26,Pujehun,0
new_probable,2014-08-26,Pujehun,0
new_confirmed,2014-08-26,Pujehun,0
cum_noncase,2014-08-26,Pujehun,2
cum_suspected,2014-08-26,Pujehun,0
cum_probable,2014-08-26,Pujehun,0
cum_confirmed,2014-08-26,Pujehun,7
death_suspected,2014-08-26,Pujehun,0
death_probable,2014-08-26,Pujehun,0
death_confirmed,2014-08-26,Pujehun,0
cfr,2014-08-26,Pujehun,0
etc_new_admission,2014-08-26,Pujehun,
etc_currently_admitted,2014-08-26,Pujehun,
etc_cum_admission,2014-08-26,Pujehun,
etc_new_deaths,2014-08-26,Pujehun,
etc_cum_deaths,2014-08-26,Pujehun,
etc_new_discharges,2014-08-26,Pujehun,
etc_cum_discharges,2014-08-26,Pujehun,
cum_contacts,2014-08-26,Pujehun,127
cum_completed_contacts,2014-08-26,Pujehun,66
contacts_followed,2014-08-26,Pujehun,57
new_contacts,2014-08-26,Pujehun,43
contacts_healthy,2014-08-26,Pujehun,57
contacts_ill,2014-08-26,Pujehun,0
contacts_not_seen,2014-08-26,Pujehun,4
new_completed_contacts,2014-08-26,Pujehun,0
percent_seen,2014-08-26,Pujehun,100%
population,2014-08-26,Tonkolili,434937
new_noncase,2014-08-26,Tonkolili,0
new_suspected,2014-08-26,Tonkolili,0
new_probable,2014-08-26,Tonkolili,0
new_confirmed,2014-08-26,Tonkolili,0
cum_noncase,2014-08-26,Tonkolili,13
cum_suspected,2014-08-26,Tonkolili,1
cum_probable,2014-08-26,Tonkolili,0
cum_confirmed,2014-08-26,Tonkolili,13
death_suspected,2014-08-26,Tonkolili,0
death_probable,2014-08-26,Tonkolili,0
death_confirmed,2014-08-26,Tonkolili,1
cfr,2014-08-26,Tonkolili,0
etc_new_admission,2014-08-26,Tonkolili,
etc_currently_admitted,2014-08-26,Tonkolili,
etc_cum_admission,2014-08-26,Tonkolili,
etc_new_deaths,2014-08-26,Tonkolili,
etc_cum_deaths,2014-08-26,Tonkolili,
etc_new_discharges,2014-08-26,Tonkolili,
etc_cum_discharges,2014-08-26,Tonkolili,
cum_contacts,2014-08-26,Tonkolili,341
cum_completed_contacts,2014-08-26,Tonkolili,11
contacts_followed,2014-08-26,Tonkolili,341
new_contacts,2014-08-26,Tonkolili,139
contacts_healthy,2014-08-26,Tonkolili,340
contacts_ill,2014-08-26,Tonkolili,0
contacts_not_seen,2014-08-26,Tonkolili,1
new_completed_contacts,2014-08-26,Tonkolili,0
percent_seen,2014-08-26,Tonkolili,99%
population,2014-08-26,Western area,
new_noncase,2014-08-26,Western area,
new_suspected,2014-08-26,Western area,
new_probable,2014-08-26,Western area,
new_confirmed,2014-08-26,Western area,
cum_noncase,2014-08-26,Western area,
cum_suspected,2014-08-26,Western area,
cum_probable,2014-08-26,Western area,
cum_confirmed,2014-08-26,Western area,
death_suspected,2014-08-26,Western area,
death_probable,2014-08-26,Western area,
death_confirmed,2014-08-26,Western area,
cfr,2014-08-26,Western area,
etc_new_admission,2014-08-26,Western area,
etc_currently_admitted,2014-08-26,Western area,
etc_cum_admission,2014-08-26,Western area,
etc_new_deaths,2014-08-26,Western area,
etc_cum_deaths,2014-08-26,Western area,
etc_new_discharges,2014-08-26,Western area,
etc_cum_discharges,2014-08-26,Western area,
cum_contacts,2014-08-26,Western area,
cum_completed_contacts,2014-08-26,Western area,
contacts_followed,2014-08-26,Western area,
new_contacts,2014-08-26,Western area,
contacts_healthy,2014-08-26,Western area,
contacts_ill,2014-08-26,Western area,
contacts_not_seen,2014-08-26,Western area,
new_completed_contacts,2014-08-26,Western area,
percent_seen,2014-08-26,Western area,
population,2014-08-26,Western area rural,263619
new_noncase,2014-08-26,Western area rural,0
new_suspected,2014-08-26,Western area rural,0
new_probable,2014-08-26,Western area rural,0
new_confirmed,2014-08-26,Western area rural,0
cum_noncase,2014-08-26,Western area rural,13
cum_suspected,2014-08-26,Western area rural,0
cum_probable,2014-08-26,Western area rural,0
cum_confirmed,2014-08-26,Western area rural,15
death_suspected,2014-08-26,Western area rural,0
death_probable,2014-08-26,Western area rural,0
death_confirmed,2014-08-26,Western area rural,0
cfr,2014-08-26,Western area rural,0
etc_new_admission,2014-08-26,Western area rural,
etc_currently_admitted,2014-08-26,Western area rural,
etc_cum_admission,2014-08-26,Western area rural,
etc_new_deaths,2014-08-26,Western area rural,
etc_cum_deaths,2014-08-26,Western area rural,
etc_new_discharges,2014-08-26,Western area rural,
etc_cum_discharges,2014-08-26,Western area rural,
cum_contacts,2014-08-26,Western area rural,86
cum_completed_contacts,2014-08-26,Western area rural,0
contacts_followed,2014-08-26,Western area rural,86
new_contacts,2014-08-26,Western area rural,0
contacts_healthy,2014-08-26,Western area rural,86
contacts_ill,2014-08-26,Western area rural,0
contacts_not_seen,2014-08-26,Western area rural,0
new_completed_contacts,2014-08-26,Western area rural,0
percent_seen,2014-08-26,Western area rural,100%
population,2014-08-26,Western area urban,1040888
new_noncase,2014-08-26,Western area urban,4
new_suspected,2014-08-26,Western area urban,1
new_probable,2014-08-26,Western area urban,0
new_confirmed,2014-08-26,Western area urban,4
cum_noncase,2014-08-26,Western area urban,85
cum_suspected,2014-08-26,Western area urban,3
cum_probable,2014-08-26,Western area urban,1
cum_confirmed,2014-08-26,Western area urban,34
death_suspected,2014-08-26,Western area urban,1
death_probable,2014-08-26,Western area urban,1
death_confirmed,2014-08-26,Western area urban,2
cfr,2014-08-26,Western area urban,5.9
etc_new_admission,2014-08-26,Western area urban,
etc_currently_admitted,2014-08-26,Western area urban,
etc_cum_admission,2014-08-26,Western area urban,
etc_new_deaths,2014-08-26,Western area urban,
etc_cum_deaths,2014-08-26,Western area urban,
etc_new_discharges,2014-08-26,Western area urban,
etc_cum_discharges,2014-08-26,Western area urban,
cum_contacts,2014-08-26,Western area urban,546
cum_completed_contacts,2014-08-26,Western area urban,140
contacts_followed,2014-08-26,Western area urban,406
new_contacts,2014-08-26,Western area urban,0
contacts_healthy,2014-08-26,Western area urban,406
contacts_ill,2014-08-26,Western area urban,0
contacts_not_seen,2014-08-26,Western area urban,0
new_completed_contacts,2014-08-26,Western area urban,0
percent_seen,2014-08-26,Western area urban,100%
population,2014-08-27,34 Military Hospital,
new_noncase,2014-08-27,34 Military Hospital,
new_suspected,2014-08-27,34 Military Hospital,
new_probable,2014-08-27,34 Military Hospital,
new_confirmed,2014-08-27,34 Military Hospital,
cum_noncase,2014-08-27,34 Military Hospital,
cum_suspected,2014-08-27,34 Military Hospital,
cum_probable,2014-08-27,34 Military Hospital,
cum_confirmed,2014-08-27,34 Military Hospital,
death_suspected,2014-08-27,34 Military Hospital,
death_probable,2014-08-27,34 Military Hospital,
death_confirmed,2014-08-27,34 Military Hospital,
cfr,2014-08-27,34 Military Hospital,
etc_new_admission,2014-08-27,34 Military Hospital,
etc_currently_admitted,2014-08-27,34 Military Hospital,
etc_cum_admission,2014-08-27,34 Military Hospital,
etc_new_deaths,2014-08-27,34 Military Hospital,
etc_cum_deaths,2014-08-27,34 Military Hospital,
etc_new_discharges,2014-08-27,34 Military Hospital,
etc_cum_discharges,2014-08-27,34 Military Hospital,
cum_contacts,2014-08-27,34 Military Hospital,
cum_completed_contacts,2014-08-27,34 Military Hospital,
contacts_followed,2014-08-27,34 Military Hospital,
new_contacts,2014-08-27,34 Military Hospital,
contacts_healthy,2014-08-27,34 Military Hospital,
contacts_ill,2014-08-27,34 Military Hospital,
contacts_not_seen,2014-08-27,34 Military Hospital,
new_completed_contacts,2014-08-27,34 Military Hospital,
percent_seen,2014-08-27,34 Military Hospital,
population,2014-08-27,Bo,654142
new_noncase,2014-08-27,Bo,0
new_suspected,2014-08-27,Bo,0
new_probable,2014-08-27,Bo,0
new_confirmed,2014-08-27,Bo,0
cum_noncase,2014-08-27,Bo,74
cum_suspected,2014-08-27,Bo,0
cum_probable,2014-08-27,Bo,1
cum_confirmed,2014-08-27,Bo,35
death_suspected,2014-08-27,Bo,0
death_probable,2014-08-27,Bo,0
death_confirmed,2014-08-27,Bo,15
cfr,2014-08-27,Bo,42.9
etc_new_admission,2014-08-27,Bo,
etc_currently_admitted,2014-08-27,Bo,
etc_cum_admission,2014-08-27,Bo,
etc_new_deaths,2014-08-27,Bo,
etc_cum_deaths,2014-08-27,Bo,
etc_new_discharges,2014-08-27,Bo,
etc_cum_discharges,2014-08-27,Bo,
cum_contacts,2014-08-27,Bo,422
cum_completed_contacts,2014-08-27,Bo,245
contacts_followed,2014-08-27,Bo,177
new_contacts,2014-08-27,Bo,0
contacts_healthy,2014-08-27,Bo,177
contacts_ill,2014-08-27,Bo,0
contacts_not_seen,2014-08-27,Bo,0
new_completed_contacts,2014-08-27,Bo,0
percent_seen,2014-08-27,Bo,100%
population,2014-08-27,Bo EMC,
new_noncase,2014-08-27,Bo EMC,
new_suspected,2014-08-27,Bo EMC,
new_probable,2014-08-27,Bo EMC,
new_confirmed,2014-08-27,Bo EMC,
cum_noncase,2014-08-27,Bo EMC,
cum_suspected,2014-08-27,Bo EMC,
cum_probable,2014-08-27,Bo EMC,
cum_confirmed,2014-08-27,Bo EMC,
death_suspected,2014-08-27,Bo EMC,
death_probable,2014-08-27,Bo EMC,
death_confirmed,2014-08-27,Bo EMC,
cfr,2014-08-27,Bo EMC,
etc_new_admission,2014-08-27,Bo EMC,
etc_currently_admitted,2014-08-27,Bo EMC,
etc_cum_admission,2014-08-27,Bo EMC,
etc_new_deaths,2014-08-27,Bo EMC,
etc_cum_deaths,2014-08-27,Bo EMC,
etc_new_discharges,2014-08-27,Bo EMC,
etc_cum_discharges,2014-08-27,Bo EMC,
cum_contacts,2014-08-27,Bo EMC,
cum_completed_contacts,2014-08-27,Bo EMC,
contacts_followed,2014-08-27,Bo EMC,
new_contacts,2014-08-27,Bo EMC,
contacts_healthy,2014-08-27,Bo EMC,
contacts_ill,2014-08-27,Bo EMC,
contacts_not_seen,2014-08-27,Bo EMC,
new_completed_contacts,2014-08-27,Bo EMC,
percent_seen,2014-08-27,Bo EMC,
population,2014-08-27,Bombali,494139
new_noncase,2014-08-27,Bombali,1
new_suspected,2014-08-27,Bombali,0
new_probable,2014-08-27,Bombali,0
new_confirmed,2014-08-27,Bombali,3
cum_noncase,2014-08-27,Bombali,18
cum_suspected,2014-08-27,Bombali,1
cum_probable,2014-08-27,Bombali,1
cum_confirmed,2014-08-27,Bombali,23
death_suspected,2014-08-27,Bombali,0
death_probable,2014-08-27,Bombali,0
death_confirmed,2014-08-27,Bombali,6
cfr,2014-08-27,Bombali,26.1
etc_new_admission,2014-08-27,Bombali,
etc_currently_admitted,2014-08-27,Bombali,
etc_cum_admission,2014-08-27,Bombali,
etc_new_deaths,2014-08-27,Bombali,
etc_cum_deaths,2014-08-27,Bombali,
etc_new_discharges,2014-08-27,Bombali,
etc_cum_discharges,2014-08-27,Bombali,
cum_contacts,2014-08-27,Bombali,427
cum_completed_contacts,2014-08-27,Bombali,82
contacts_followed,2014-08-27,Bombali,345
new_contacts,2014-08-27,Bombali,10
contacts_healthy,2014-08-27,Bombali,342
contacts_ill,2014-08-27,Bombali,2
contacts_not_seen,2014-08-27,Bombali,1
new_completed_contacts,2014-08-27,Bombali,1
percent_seen,2014-08-27,Bombali,99%
population,2014-08-27,Bonthe,168729
new_noncase,2014-08-27,Bonthe,0
new_suspected,2014-08-27,Bonthe,0
new_probable,2014-08-27,Bonthe,0
new_confirmed,2014-08-27,Bonthe,0
cum_noncase,2014-08-27,Bonthe,0
cum_suspected,2014-08-27,Bonthe,0
cum_probable,2014-08-27,Bonthe,0
cum_confirmed,2014-08-27,Bonthe,1
death_suspected,2014-08-27,Bonthe,0
death_probable,2014-08-27,Bonthe,0
death_confirmed,2014-08-27,Bonthe,1
cfr,2014-08-27,Bonthe,100
etc_new_admission,2014-08-27,Bonthe,
etc_currently_admitted,2014-08-27,Bonthe,
etc_cum_admission,2014-08-27,Bonthe,
etc_new_deaths,2014-08-27,Bonthe,
etc_cum_deaths,2014-08-27,Bonthe,
etc_new_discharges,2014-08-27,Bonthe,
etc_cum_discharges,2014-08-27,Bonthe,
cum_contacts,2014-08-27,Bonthe,26
cum_completed_contacts,2014-08-27,Bonthe,26
contacts_followed,2014-08-27,Bonthe,0
new_contacts,2014-08-27,Bonthe,0
contacts_healthy,2014-08-27,Bonthe,0
contacts_ill,2014-08-27,Bonthe,0
contacts_not_seen,2014-08-27,Bonthe,0
new_completed_contacts,2014-08-27,Bonthe,0
percent_seen,2014-08-27,Bonthe,
population,2014-08-27,Kailahun,465048
new_noncase,2014-08-27,Kailahun,3
new_suspected,2014-08-27,Kailahun,0
new_probable,2014-08-27,Kailahun,0
new_confirmed,2014-08-27,Kailahun,8
cum_noncase,2014-08-27,Kailahun,239
cum_suspected,2014-08-27,Kailahun,14
cum_probable,2014-08-27,Kailahun,32
cum_confirmed,2014-08-27,Kailahun,448
death_suspected,2014-08-27,Kailahun,4
death_probable,2014-08-27,Kailahun,35
death_confirmed,2014-08-27,Kailahun,180
cfr,2014-08-27,Kailahun,40.2
etc_new_admission,2014-08-27,Kailahun,1
etc_currently_admitted,2014-08-27,Kailahun,65
etc_cum_admission,2014-08-27,Kailahun,390
etc_new_deaths,2014-08-27,Kailahun,4
etc_cum_deaths,2014-08-27,Kailahun,162
etc_new_discharges,2014-08-27,Kailahun,0
etc_cum_discharges,2014-08-27,Kailahun,175
cum_contacts,2014-08-27,Kailahun,1247
cum_completed_contacts,2014-08-27,Kailahun,1017
contacts_followed,2014-08-27,Kailahun,241
new_contacts,2014-08-27,Kailahun,25
contacts_healthy,2014-08-27,Kailahun,239
contacts_ill,2014-08-27,Kailahun,2
contacts_not_seen,2014-08-27,Kailahun,0
new_completed_contacts,2014-08-27,Kailahun,10
percent_seen,2014-08-27,Kailahun,100%
population,2014-08-27,Kambia,341690
new_noncase,2014-08-27,Kambia,0
new_suspected,2014-08-27,Kambia,0
new_probable,2014-08-27,Kambia,0
new_confirmed,2014-08-27,Kambia,0
cum_noncase,2014-08-27,Kambia,2
cum_suspected,2014-08-27,Kambia,0
cum_probable,2014-08-27,Kambia,0
cum_confirmed,2014-08-27,Kambia,1
death_suspected,2014-08-27,Kambia,0
death_probable,2014-08-27,Kambia,0
death_confirmed,2014-08-27,Kambia,0
cfr,2014-08-27,Kambia,0
etc_new_admission,2014-08-27,Kambia,
etc_currently_admitted,2014-08-27,Kambia,
etc_cum_admission,2014-08-27,Kambia,
etc_new_deaths,2014-08-27,Kambia,
etc_cum_deaths,2014-08-27,Kambia,
etc_new_discharges,2014-08-27,Kambia,
etc_cum_discharges,2014-08-27,Kambia,
cum_contacts,2014-08-27,Kambia,12
cum_completed_contacts,2014-08-27,Kambia,0
contacts_followed,2014-08-27,Kambia,12
new_contacts,2014-08-27,Kambia,0
contacts_healthy,2014-08-27,Kambia,0
contacts_ill,2014-08-27,Kambia,0
contacts_not_seen,2014-08-27,Kambia,0
new_completed_contacts,2014-08-27,Kambia,0
percent_seen,2014-08-27,Kambia,
population,2014-08-27,Kenema,653013
new_noncase,2014-08-27,Kenema,0
new_suspected,2014-08-27,Kenema,2
new_probable,2014-08-27,Kenema,0
new_confirmed,2014-08-27,Kenema,4
cum_noncase,2014-08-27,Kenema,392
cum_suspected,2014-08-27,Kenema,7
cum_probable,2014-08-27,Kenema,0
cum_confirmed,2014-08-27,Kenema,332
death_suspected,2014-08-27,Kenema,4
death_probable,2014-08-27,Kenema,0
death_confirmed,2014-08-27,Kenema,157
cfr,2014-08-27,Kenema,47.3
etc_new_admission,2014-08-27,Kenema,-
etc_currently_admitted,2014-08-27,Kenema,-
etc_cum_admission,2014-08-27,Kenema,294
etc_new_deaths,2014-08-27,Kenema,-
etc_cum_deaths,2014-08-27,Kenema,180
etc_new_discharges,2014-08-27,Kenema,-
etc_cum_discharges,2014-08-27,Kenema,69
cum_contacts,2014-08-27,Kenema,1659
cum_completed_contacts,2014-08-27,Kenema,1202
contacts_followed,2014-08-27,Kenema,404
new_contacts,2014-08-27,Kenema,0
contacts_healthy,2014-08-27,Kenema,398
contacts_ill,2014-08-27,Kenema,1
contacts_not_seen,2014-08-27,Kenema,5
new_completed_contacts,2014-08-27,Kenema,0
percent_seen,2014-08-27,Kenema,98%
population,2014-08-27,Kenema (IFRC),
new_noncase,2014-08-27,Kenema (IFRC),
new_suspected,2014-08-27,Kenema (IFRC),
new_probable,2014-08-27,Kenema (IFRC),
new_confirmed,2014-08-27,Kenema (IFRC),
cum_noncase,2014-08-27,Kenema (IFRC),
cum_suspected,2014-08-27,Kenema (IFRC),
cum_probable,2014-08-27,Kenema (IFRC),
cum_confirmed,2014-08-27,Kenema (IFRC),
death_suspected,2014-08-27,Kenema (IFRC),
death_probable,2014-08-27,Kenema (IFRC),
death_confirmed,2014-08-27,Kenema (IFRC),
cfr,2014-08-27,Kenema (IFRC),
etc_new_admission,2014-08-27,Kenema (IFRC),
etc_currently_admitted,2014-08-27,Kenema (IFRC),
etc_cum_admission,2014-08-27,Kenema (IFRC),
etc_new_deaths,2014-08-27,Kenema (IFRC),
etc_cum_deaths,2014-08-27,Kenema (IFRC),
etc_new_discharges,2014-08-27,Kenema (IFRC),
etc_cum_discharges,2014-08-27,Kenema (IFRC),
cum_contacts,2014-08-27,Kenema (IFRC),
cum_completed_contacts,2014-08-27,Kenema (IFRC),
contacts_followed,2014-08-27,Kenema (IFRC),
new_contacts,2014-08-27,Kenema (IFRC),
contacts_healthy,2014-08-27,Kenema (IFRC),
contacts_ill,2014-08-27,Kenema (IFRC),
contacts_not_seen,2014-08-27,Kenema (IFRC),
new_completed_contacts,2014-08-27,Kenema (IFRC),
percent_seen,2014-08-27,Kenema (IFRC),
population,2014-08-27,Koinadugu,335471
new_noncase,2014-08-27,Koinadugu,0
new_suspected,2014-08-27,Koinadugu,0
new_probable,2014-08-27,Koinadugu,0
new_confirmed,2014-08-27,Koinadugu,0
cum_noncase,2014-08-27,Koinadugu,17
cum_suspected,2014-08-27,Koinadugu,0
cum_probable,2014-08-27,Koinadugu,0
cum_confirmed,2014-08-27,Koinadugu,0
death_suspected,2014-08-27,Koinadugu,0
death_probable,2014-08-27,Koinadugu,0
death_confirmed,2014-08-27,Koinadugu,0
cfr,2014-08-27,Koinadugu,0
etc_new_admission,2014-08-27,Koinadugu,
etc_currently_admitted,2014-08-27,Koinadugu,
etc_cum_admission,2014-08-27,Koinadugu,
etc_new_deaths,2014-08-27,Koinadugu,
etc_cum_deaths,2014-08-27,Koinadugu,
etc_new_discharges,2014-08-27,Koinadugu,
etc_cum_discharges,2014-08-27,Koinadugu,
cum_contacts,2014-08-27,Koinadugu,0
cum_completed_contacts,2014-08-27,Koinadugu,0
contacts_followed,2014-08-27,Koinadugu,0
new_contacts,2014-08-27,Koinadugu,0
contacts_healthy,2014-08-27,Koinadugu,0
contacts_ill,2014-08-27,Koinadugu,0
contacts_not_seen,2014-08-27,Koinadugu,0
new_completed_contacts,2014-08-27,Koinadugu,0
percent_seen,2014-08-27,Koinadugu,
population,2014-08-27,Kono,325003
new_noncase,2014-08-27,Kono,0
new_suspected,2014-08-27,Kono,0
new_probable,2014-08-27,Kono,0
new_confirmed,2014-08-27,Kono,0
cum_noncase,2014-08-27,Kono,18
cum_suspected,2014-08-27,Kono,33
cum_probable,2014-08-27,Kono,1
cum_confirmed,2014-08-27,Kono,1
death_suspected,2014-08-27,Kono,1
death_probable,2014-08-27,Kono,0
death_confirmed,2014-08-27,Kono,0
cfr,2014-08-27,Kono,0
etc_new_admission,2014-08-27,Kono,
etc_currently_admitted,2014-08-27,Kono,
etc_cum_admission,2014-08-27,Kono,
etc_new_deaths,2014-08-27,Kono,
etc_cum_deaths,2014-08-27,Kono,
etc_new_discharges,2014-08-27,Kono,
etc_cum_discharges,2014-08-27,Kono,
cum_contacts,2014-08-27,Kono,53
cum_completed_contacts,2014-08-27,Kono,38
contacts_followed,2014-08-27,Kono,0
new_contacts,2014-08-27,Kono,0
contacts_healthy,2014-08-27,Kono,0
contacts_ill,2014-08-27,Kono,0
contacts_not_seen,2014-08-27,Kono,0
new_completed_contacts,2014-08-27,Kono,0
percent_seen,2014-08-27,Kono,
population,2014-08-27,Moyamba,278119
new_noncase,2014-08-27,Moyamba,1
new_suspected,2014-08-27,Moyamba,0
new_probable,2014-08-27,Moyamba,0
new_confirmed,2014-08-27,Moyamba,0
cum_noncase,2014-08-27,Moyamba,17
cum_suspected,2014-08-27,Moyamba,0
cum_probable,2014-08-27,Moyamba,0
cum_confirmed,2014-08-27,Moyamba,9
death_suspected,2014-08-27,Moyamba,0
death_probable,2014-08-27,Moyamba,0
death_confirmed,2014-08-27,Moyamba,4
cfr,2014-08-27,Moyamba,44.4
etc_new_admission,2014-08-27,Moyamba,
etc_currently_admitted,2014-08-27,Moyamba,
etc_cum_admission,2014-08-27,Moyamba,
etc_new_deaths,2014-08-27,Moyamba,
etc_cum_deaths,2014-08-27,Moyamba,
etc_new_discharges,2014-08-27,Moyamba,
etc_cum_discharges,2014-08-27,Moyamba,
cum_contacts,2014-08-27,Moyamba,144
cum_completed_contacts,2014-08-27,Moyamba,55
contacts_followed,2014-08-27,Moyamba,89
new_contacts,2014-08-27,Moyamba,0
contacts_healthy,2014-08-27,Moyamba,89
contacts_ill,2014-08-27,Moyamba,0
contacts_not_seen,2014-08-27,Moyamba,0
new_completed_contacts,2014-08-27,Moyamba,0
percent_seen,2014-08-27,Moyamba,100%
population,2014-08-27,National,6348350
new_noncase,2014-08-27,National,9
new_suspected,2014-08-27,National,3
new_probable,2014-08-27,National,0
new_confirmed,2014-08-27,National,27
cum_noncase,2014-08-27,National,911
cum_suspected,2014-08-27,National,62
cum_probable,2014-08-27,National,37
cum_confirmed,2014-08-27,National,988
death_suspected,2014-08-27,National,11
death_probable,2014-08-27,National,37
death_confirmed,2014-08-27,National,372
cfr,2014-08-27,National,37.7
etc_new_admission,2014-08-27,National,
etc_currently_admitted,2014-08-27,National,
etc_cum_admission,2014-08-27,National,
etc_new_deaths,2014-08-27,National,
etc_cum_deaths,2014-08-27,National,
etc_new_discharges,2014-08-27,National,
etc_cum_discharges,2014-08-27,National,
cum_contacts,2014-08-27,National,5829
cum_completed_contacts,2014-08-27,National,2974
